Month,cpiyoy,cpiyoy1,cpiyoy2,govt_string,vaxfull,dvaxfull,dcovid,total_covid,new_cases,new_cases pm,new_deaths,new_deathspm,cci,cci1,cci2,cci3,cci4,cci5,cci6,cci7,cci8,cci_exp,cci_cur,ism_man,ism_non,ism_man_backlog,ism_non_backlog,ism_man_prices,ism_non_prices,ism_man_non_neworders,ism_non_neworders,ism_man_prod,ism_man_employ,ism_non_employ,ism_man_inv,dbear,debtceiling2011,dgulfwar1,dgulfwar2,dshut,dstock87,vaxdec2020,dcovxcci,dcovxcci6 ,dcovxcci7,dcovxism_man,dcovxism_non
2018M11,2.2,2.5,2.4,0,0,0,0,0,0,0,0,0,136.4,137.9,135.3,134.7,127.9,127.1,128.8,125.6,127,112.3,172.7,58.6,60.1,56.4,53.5,60.7,62.9,60.9,62.1,59.5,57.5,57.8,54.2,0,0,0,0,0,0,0,0,0,0,0,0
2018M12,1.9,2.2,2.5,0,0,0,0,0,0,0,0,0,126.6,136.4,137.9,135.3,134.7,127.9,127.1,128.8,125.6,97.7,169.9,54.9,58.1,50,55.5,54.9,59.1,52.5,62.6,55.6,56.4,56.5,53.5,0,0,0,0,0,0,0,0,0,0,0,0
2019M01,1.5,1.9,2.2,0,0,0,0,0,0,0,0,0,121.7,126.6,136.4,137.9,135.3,134.7,127.9,127.1,128.8,89.4,170.2,55.7,56.5,50.3,50.5,49.6,59.1,57,58.7,57.9,55.3,57.4,53,0,0,0,0,0,0,0,0,0,0,0,0
2019M02,1.5,1.5,1.9,0,0,0,0,0,0,0,0,0,131.4,121.7,126.6,136.4,137.9,135.3,134.7,127.9,127.1,103.8,172.8,54.4,59.1,52.3,52.5,49.4,55.8,55.9,62.1,55.8,52.8,55.8,52,0,0,0,0,0,0,0,0,0,0,0,0
2019M03,1.9,1.5,1.5,0,0,0,0,0,0,0,0,0,124.2,131.4,121.7,126.6,136.4,137.9,135.3,134.7,127.9,98.3,163,54.9,56.5,50.4,55.5,54.3,58.2,56.6,59.6,56,56.3,55.8,51,0,0,0,0,0,0,0,0,0,0,0,0
2019M04,2,1.9,1.5,0,0,0,0,0,0,0,0,0,129.2,124.2,131.4,121.7,126.6,136.4,137.9,135.3,134.7,102.7,169,53.6,55.3,53.9,56.5,50,56.1,53.5,58.2,53.8,53.1,53.6,52.5,0,0,0,0,0,0,0,0,0,0,0,0
2019M05,1.8,2,1.9,0,0,0,0,0,0,0,0,0,131.3,129.2,124.2,131.4,121.7,126.6,136.4,137.9,135.3,105,170.7,52.6,56.1,47.2,55,53.2,55.8,52.5,58.1,52.3,54.5,57,51.2,0,0,0,0,0,0,0,0,0,0,0,0
2019M06,1.7,1.8,2,0,0,0,0,0,0,0,0,0,124.3,131.3,129.2,124.2,131.4,121.7,126.6,136.4,137.9,97.6,164.3,51.5,55.2,47.4,52.5,47.9,58.2,50.7,56.1,52.5,53.8,55.2,49.3,0,0,0,0,0,0,0,0,0,0,0,0
2019M07,1.8,1.7,1.8,0,0,0,0,0,0,0,0,0,135.8,124.3,131.3,129.2,124.2,131.4,121.7,126.6,136.4,112.4,170.9,51,54.4,43.1,56,45.1,56.5,50.5,55,50.5,50.9,56.5,49.8,0,0,0,0,0,0,0,0,0,0,0,0
2019M08,1.8,1.8,1.7,0,0,0,0,0,0,0,0,0,134.2,135.8,124.3,131.3,129.2,124.2,131.4,121.7,126.6,106.4,176,48.5,56,46.3,53.5,46,58,46.4,59.7,47.7,48.1,53.6,48.6,0,0,0,0,0,0,0,0,0,0,0,0
2019M09,1.7,1.8,1.8,0,0,0,0,0,0,0,0,0,126.3,134.2,135.8,124.3,131.3,129.2,124.2,131.4,121.7,96.8,170.6,48.1,53.2,45.1,49,49.7,59.5,47.5,54.9,48.3,46.6,50.1,46.6,0,0,0,0,0,0,0,0,0,0,0,0
2019M10,1.8,1.7,1.8,0,0,0,0,0,0,0,0,0,126.1,126.3,134.2,135.8,124.3,131.3,129.2,124.2,131.4,94.5,173.5,48.1,54.8,44.1,54,45.5,56.4,48.1,56,46.2,47.2,54.7,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2019M11,2,1.8,1.7,0,0,0,0,0,0,0,0,0,126.8,126.1,126.3,134.2,135.8,124.3,131.3,129.2,124.2,100.3,166.6,48.1,53.6,43,48.5,46.7,57,47.8,55.6,48.1,46.5,55.1,46.6,0,0,0,0,0,0,0,0,0,0,0,0
2019M12,2.3,2,1.8,0,0,0,0,0,0,0,0,0,128.2,126.8,126.1,126.3,134.2,135.8,124.3,131.3,129.2,100,170.5,47.9,55.7,43.3,48.5,51.7,59.8,47.6,56.7,45.5,45.4,55.2,48.6,0,0,0,0,0,0,0,0,0,0,0,0
2020M01,2.5,2.3,2,0,0,0,0,1.322580645,0.225806452,0.000290323,0,0,130.4,128.2,126.8,126.1,126.3,134.2,135.8,124.3,131.3,101.4,173.9,51.4,56,45.7,47.5,53.3,56.1,52.9,56.8,55.6,46.6,54.1,48.9,0,0,0,0,0,0,0,0,0,0,0,0
2020M02,2.3,2.5,2.3,5.368275862,0,0,0,13.86206897,0.586206897,0.001344828,0.034482759,0.000103448,132.6,130.4,128.2,126.8,126.1,126.3,134.2,135.8,124.3,108.1,169.3,50.3,56.9,50.3,45.5,45.9,52.3,50.8,59.9,50.3,46.5,55.9,46.8,0,0,0,0,0,0,0,0,0,0,0,0
2020M03,1.5,2.3,2.5,45.77451613,0,0,1,36175.96774,6195.290323,12.16183871,172.8387097,0.513,118.8,132.6,130.4,128.2,126.8,126.1,126.3,134.2,135.8,86.8,166.7,49.1,52.8,45.9,53.2,37.4,50.7,42.3,54.7,47.8,43.1,46.7,47.3,0,0,0,0,1,0,0,118.8,126.3,134.2,49.1,52.8
2020M04,0.4,1.5,2.3,72.69,0,0,1,666100.0667,29632,86.36143333,2042.466667,6.060766667,85.7,118.8,132.6,130.4,128.2,126.8,126.1,126.3,134.2,94.3,73,41.6,41.5,37.8,55,35.3,55.6,27,32.6,27.4,27.9,29.3,49.9,0,0,0,0,1,0,0,85.7,126.1,126.3,41.6,41.5
2020M05,0.2,0.4,1.5,72.69,0,0,1,1465070.29,22900.45161,69.60987097,1329.387097,3.944774194,85.9,85.7,118.8,132.6,130.4,128.2,126.8,126.1,126.3,97.6,68.4,43.5,45.2,38.2,47.7,40.8,55.5,32.3,41.1,34,33.1,31.8,50.2,0,0,0,0,0,0,0,85.9,126.8,126.1,43.5,45.2
2020M06,0.7,0.2,0.4,70.71133333,0,0,1,2163575,28598.4,77.87033333,652.4,1.9359,98.3,85.9,85.7,118.8,132.6,130.4,128.2,126.8,126.1,106.1,86.7,52.4,56.8,45.3,46.4,51.3,61.6,56.8,62.1,56.1,41.7,42.9,50.4,0,0,0,0,0,0,0,98.3,128.2,126.8,52.4,56.8
2020M07,1,0.7,0.2,68.26387097,0,0,1,3589531.065,61313.3871,176.2104194,855.0645161,2.537258065,91.7,98.3,85.9,85.7,118.8,132.6,130.4,128.2,126.8,88.9,95.9,53.9,57,51.8,51.9,53.2,57,60.3,65.7,61.8,43.9,42.8,47.4,0,0,0,0,0,0,0,91.7,130.4,128.2,53.9,57
2020M08,1.3,1,0.7,67.13,0,0,1,5377182.935,48327.74194,150.6890323,930.1290323,2.760032258,86.3,91.7,98.3,85.9,85.7,118.8,132.6,130.4,128.2,86.6,85.8,55.4,57.4,54.6,55.9,59.5,63.7,65.4,58.7,61.7,47.1,47.6,44.6,0,0,0,0,0,0,0,86.3,132.6,130.4,55.4,57.4
2020M09,1.4,1.3,1,64.19766667,0,0,1,6660195.3,39997.86667,118.6069667,772.6333333,2.292733333,101.3,86.3,91.7,98.3,85.9,85.7,118.8,132.6,130.4,102.9,98.9,55.4,57.7,55.2,56.6,62.8,59.3,59.8,61.6,60.8,49.9,50.5,47.4,0,0,0,0,0,0,0,101.3,118.8,132.6,55.4,57.7
2020M10,1.2,1.4,1.3,64.0516129,0,0,1,8117470.065,62238.87097,170.3410323,792.0322581,2.350290323,101.4,101.3,86.3,91.7,98.3,85.9,85.7,118.8,132.6,98.2,106.2,58.8,56.1,55.7,50.1,65.5,62.8,67.3,56.8,62.7,52.3,51.1,51.1,0,0,0,0,0,0,0,101.4,85.7,118.8,58.8,56.1
2020M11,1.1,1.2,1.4,69.62866667,0,0,1,11309508.17,149732.3,423.2561,1332,3.9525,92.9,101.4,101.3,86.3,91.7,98.3,85.9,85.7,118.8,84.3,105.9,57.3,56.5,56.9,54.4,65.4,64.3,65.1,58.4,61.2,48.1,51.9,50.4,0,0,0,0,0,0,0,92.9,85.9,85.7,57.3,56.5
2020M12,1.3,1.1,1.2,71.87935484,0.003225806,1,1,17067318.03,211372.6452,607.4162903,2583.709677,7.66683871,87.1,92.9,101.4,101.3,86.3,91.7,98.3,85.9,85.7,87,87.2,60.5,57.8,59.1,50.7,77.6,65.4,67.4,58.9,65,51.6,48.6,50.9,0,0,0,0,0,0,1,87.1,98.3,85.9,60.5,57.8
2021M01,1.4,1.3,1.1,71.76,0.873870968,1,1,23694591.48,197988.6129,611.8102581,3096,9.187,87.1,87.1,92.9,101.4,101.3,86.3,91.7,98.3,85.9,88.1,85.5,59.4,58.5,59.7,48.7,82.1,64.7,63.5,61,62,52.3,55.2,50.9,0,0,0,0,0,0,0,87.1,91.7,98.3,59.4,58.5
2021M02,1.7,1.4,1.3,68.32428571,5.5775,1,1,27764482.71,85987.07143,279.7369286,2328.178571,6.908607143,95.2,87.1,87.1,92.9,101.4,101.3,86.3,91.7,98.3,95.4,95,60.9,55.9,64,50.9,86,71.6,66.4,53.1,62.8,53.7,52.8,49.9,0,0,0,0,0,0,0,95.2,86.3,91.7,60.9,55.9
2021M03,2.7,1.7,1.4,62.77806452,14.0716129,1,1,29684396.55,58562.93548,174.8960645,1182.935484,3.510258065,114.9,95.2,87.1,87.1,92.9,101.4,101.3,86.3,91.7,111.9,119.4,63.7,62.2,67.5,55.2,85.6,73.5,66.9,65.8,66.4,57.7,55.2,50.9,0,0,0,0,0,0,0,114.9,101.3,86.3,63.7,62.2
2021M04,4.2,2.7,1.7,55.26066667,27.36966667,1,1,31608154.23,62952.2,189.6535667,794.3666667,2.3572,117.5,114.9,95.2,87.1,87.1,92.9,101.4,101.3,86.3,107.9,131.9,60.6,62.7,68.2,50.2,89.6,76,64.3,63.5,62.6,54.4,57.8,46.9,0,0,0,0,0,0,0,117.5,101.4,101.3,60.6,62.7
2021M05,4.9,4.2,2.7,55.99580645,40.36806452,1,1,33029592.65,29627.80645,99.7616129,585.2580645,1.736645161,120,117.5,114.9,95.2,87.1,87.1,92.9,101.4,101.3,100.9,148.7,61.6,63.2,70.6,55.7,88,79.1,66.3,63.3,60.4,51.4,54.7,51.1,0,0,0,0,0,0,0,120,92.9,101.4,61.6,63.2
2021M06,5.3,4.9,4.2,57.646,47.25733333,1,1,33607782.5,13198.83333,39.5641,347.7666667,1.031933333,128.9,120,117.5,114.9,95.2,87.1,87.1,92.9,101.4,108.5,159.6,60.9,60.7,64.5,61.1,92.1,78.8,66.4,62.8,60.9,50.9,49.7,51.3,0,0,0,0,0,0,0,128.9,87.1,92.9,60.9,60.7
2021M07,5.3,5.3,4.9,49.45806452,50.42419355,1,1,34250669.84,42743.58065,103.5699677,283.8064516,0.842193548,125.1,128.9,120,117.5,114.9,95.2,87.1,87.1,92.9,103.8,157.2,59.9,64.1,65,65.8,85.7,81.4,65,64.1,59.6,53.2,54.1,49.1,0,0,0,0,0,0,0,125.1,87.1,87.1,59.9,64.1
2021M08,5.2,5.3,5.3,51.8283871,52.83064516,1,1,37142058.87,138329.129,391.4531613,910.2580645,2.701032258,115.2,125.1,128.9,120,117.5,114.9,95.2,87.1,87.1,92.8,148.9,59.7,62.2,68.2,63.5,79.4,75.9,65.5,63.8,59.4,50,54.1,54,0,0,0,0,0,0,0,115.2,95.2,87.1,59.7,62.2
2021M09,5.4,5.2,5.3,52.39333333,56.04833333,1,1,41690655.03,138172.5,423.7916,1970.866667,5.8484,109.8,115.2,125.1,128.9,120,117.5,114.9,95.2,87.1,86.7,144.3,60.5,62.6,64.8,61.3,81.2,79.5,64.4,64.2,58.7,50.9,54.1,55.2,0,0,0,0,0,0,0,109.8,114.9,95.2,60.5,62.6
2021M10,6.2,5.4,5.2,52.23419355,58.49612903,1,1,44949031.68,81097.3871,255.6532581,1549.483871,4.59783871,111.6,109.8,115.2,125.1,128.9,120,117.5,114.9,95.2,89,145.5,60.8,66.7,63.6,61.9,85.7,83,60.6,69,59,52.1,52.8,56.4,0,0,0,0,0,0,0,111.6,117.5,114.9,60.8,66.7
2021M11,6.8,6.2,5.4,51.49833333,60.08733333,1,1,47348965.67,85092.6,241.4469,1153.433333,3.422666667,111.9,111.6,109.8,115.2,125.1,128.9,120,117.5,114.9,90.2,144.4,60.6,68.4,61.9,67.3,82.4,83,61.4,68.3,60.2,53,57,56.3,0,0,0,0,0,0,0,111.9,120,117.5,60.6,68.4
2021M12,7.1,6.8,6.2,48.86451613,62.29419355,1,1,50940719.84,203276.6774,488.658129,1485.290323,4.407483871,115.2,111.9,111.6,109.8,115.2,125.1,128.9,120,117.5,95.4,144.8,58.8,62.3,62.8,65.9,68.2,83.9,61,62.1,59.4,53.9,54.7,54.6,0,0,0,0,0,0,0,115.2,128.9,120,58.8,62.3
2022M01,7.5,7.1,6.8,46.80870968,63.96258065,1,1,66048933.1,656657.4194,1975.198129,2044.516129,6.066967742,111.1,115.2,111.9,111.6,109.8,115.2,125.1,128.9,120,88.8,144.5,57.6,59.9,56.4,62.3,76.1,82.3,57.9,61.7,57.8,54.5,52.3,53.2,0,0,0,0,0,0,0,111.1,125.1,128.9,57.6,59.9
2022M02,7.9,7.5,7.1,45.23857143,65.19571429,1,1,77918353.79,140684,525.9825,2194.25,6.511178571,105.7,111.1,115.2,111.9,111.6,109.8,115.2,125.1,128.9,80.8,143,58.6,56.5,65,57.4,75.6,83.1,61.7,56.1,58.5,52.9,48.5,53.6,0,0,0,0,0,0,0,105.7,115.2,125.1,58.6,56.5
2022M03,8.6,7.9,7.5,36.20483871,65.84225806,1,1,79776388.84,33575.77419,107.9136774,1061.258065,3.149193548,107.6,105.7,111.1,115.2,111.9,111.6,109.8,115.2,125.1,76.7,153.8,57.1,58.3,60,64.2,87.1,83.8,53.8,60.1,54.5,56.3,54,55.5,0,0,0,0,0,0,0,107.6,109.8,115.2,57.1,58.3
2022M04,8.2,8.6,7.9,29.25933333,66.302,1,1,80801298.4,41492.36667,116.1531667,436.3,1.2947,108.6,107.6,105.7,111.1,115.2,111.9,111.6,109.8,115.2,79,152.9,55.4,57.1,56,64.5,84.6,84.6,53.5,54.6,53.6,50.9,49.5,51.6,0,0,0,0,0,0,0,108.6,111.6,109.8,55.4,57.1
2022M05,8.5,8.2,8.6,26.99967742,66.71032258,1,1,82890040.9,92298.80645,266.3954194,355.0967742,1.053677419,103.2,108.6,107.6,105.7,111.1,115.2,111.9,111.6,109.8,73.7,147.4,56.1,55.9,58.7,59.4,82.2,82.1,55.1,57.6,54.2,49.6,50.2,55.9,0,0,0,0,0,0,0,103.2,111.9,111.6,56.1,55.9
2022M06,9,8.5,8.2,31.30666667,67.026,1,1,86087278.3,111589.9333,314.5408,364.7586207,1.08237931,98.4,103.2,108.6,107.6,105.7,111.1,115.2,111.9,111.6,65.8,147.2,53,55.3,53.2,52,78.5,80.1,49.2,55.6,54.9,47.3,47.4,56,0,0,0,0,0,0,0,98.4,115.2,111.9,53,55.3
2022M07,8.5,9,8.5,31.06290323,67.28129032,1,1,89555943.19,118378,364.5719677,409.8064516,1.216129032,95.3,98.4,103.2,108.6,107.6,105.7,111.1,115.2,111.9,65.6,139.7,52.8,56.7,51.3,60.5,60,72.3,48,59.9,53.5,49.9,49.1,57.3,0,0,0,0,0,0,0,95.3,111.1,115.2,52.8,56.7
2022M08,8.2,8.5,9,28.5016129,67.56774194,1,1,93142267.74,102718.6129,305.3554516,548.1,1.626433333,103.6,95.3,98.4,103.2,108.6,107.6,105.7,111.1,115.2,75.8,145.3,52.8,56.9,53,58.3,52.5,71.5,51.3,61.8,50.4,54.2,50.2,53.1,0,0,0,0,0,0,0,103.6,105.7,111.1,52.8,56.9
2022M09,8.2,8.2,8.5,25.65333333,67.83633333,1,1,95549486.7,61096.63333,190.4993,439.1,1.303,107.8,103.6,95.3,98.4,103.2,108.6,107.6,105.7,111.1,79.5,150.2,50.9,56.7,50.9,53.9,51.7,68.7,47.1,60.6,50.6,48.7,53,55.5,0,0,0,0,0,0,0,107.8,107.6,105.7,50.9,56.7
2022M10,7.8,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5,107.8,103.6,95.3,98.4,103.2,108.6,107.6,105.7,78.1,138.9,NA,NA,45.3,52.5,46.6,NA,49.2,NA,52.3,50,NA,52.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2022M11,NA,7.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.5,107.8,103.6,95.3,98.4,103.2,108.6,107.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2022M12,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
